region,technology,year,capacity_gw
France,Nuclear,2016,63.13
France,Nuclear,2017,63.13
France,Nuclear,2018,63.13
France,Nuclear,2019,63.13
France,Nuclear,2020,61.4
France,Nuclear,2021,61.4
France,Offshore wind,2000,0.0
France,Offshore wind,2001,0.0
France,Offshore wind,2002,0.0
France,Offshore wind,2003,0.0
France,Offshore wind,2004,0.0
France,Offshore wind,2005,0.0
France,Offshore wind,2006,0.0
France,Offshore wind,2007,0.0
France,Offshore wind,2008,0.0
France,Offshore wind,2009,0.0
France,Offshore wind,2010,0.0
France,Offshore wind,2011,0.0
France,Offshore wind,2012,0.0
France,Offshore wind,2013,0.0
France,Offshore wind,2014,0.0
France,Offshore wind,2015,0.0
France,Offshore wind,2016,0.0
France,Offshore wind,2017,0.002
France,Offshore wind,2018,0.002
France,Offshore wind,2019,0.002
France,Offshore wind,2020,0.002
France,Offshore wind,2021,0.002
France,Onshore wind,2000,0.038
France,Onshore wind,2001,0.066
France,Onshore wind,2002,0.138
France,Onshore wind,2003,0.218
France,Onshore wind,2004,0.358
France,Onshore wind,2005,0.69
France,Onshore wind,2006,1.412
France,Onshore wind,2007,2.223
France,Onshore wind,2008,3.403
France,Onshore wind,2009,4.582
France,Onshore wind,2010,5.912
France,Onshore wind,2011,6.758016
France,Onshore wind,2012,7.607496
France,Onshore wind,2013,8.155961
France,Onshore wind,2014,9.201424999999999
France,Onshore wind,2015,10.29818
France,Onshore wind,2016,11.566564
France,Onshore wind,2017,13.497357
France,Onshore wind,2018,14.898146
France,Onshore wind,2019,16.454854
France,Onshore wind,2020,17.482001
France,Onshore wind,2021,18.674001
France,PV,2000,0.007
France,PV,2001,0.007
France,PV,2002,0.008
France,PV,2003,0.009
France,PV,2004,0.011
France,PV,2005,0.013
France,PV,2006,0.015
France,PV,2007,0.026
France,PV,2008,0.08
France,PV,2009,0.277
France,PV,2010,1.044
France,PV,2011,3.003574
France,PV,2012,4.358754
France,PV,2013,5.277289
France,PV,2014,6.034418
France,PV,2015,7.137517
France,PV,2016,7.702081
France,PV,2017,8.610437
France,PV,2018,9.638875
France,PV,2019,10.738389
France,PV,2020,11.812204
France,PV,2021,14.499203999999999
Germany,CCGT,2000,0.0
Germany,CCGT,2001,0.0
Germany,CCGT,2002,0.0
Germany,CCGT,2003,0.0
Germany,CCGT,2004,0.0
Germany,CCGT,2005,0.0
Germany,CCGT,2006,0.0
Germany,CCGT,2007,0.0
Germany,CCGT,2008,0.0
Germany,CCGT,2009,0.0
Germany,CCGT,2010,0.0
Germany,CCGT,2011,0.0
Germany,CCGT,2012,0.0
Germany,CCGT,2013,0.0
Germany,CCGT,2014,0.0
Germany,CCGT,2015,0.0
Germany,CCGT,2016,0.0
Germany,CCGT,2017,0.0
Germany,CCGT,2018,0.0
Germany,CCGT,2019,0.0
Germany,CCGT,2020,0.0
Germany,CCGT,2021,0.0
Germany,Hydro,2000,9.485
Germany,Hydro,2001,9.393
Germany,Hydro,2002,9.589
Germany,Hydro,2003,9.284
Germany,Hydro,2004,10.104
Germany,Hydro,2005,10.858
Germany,Hydro,2006,10.842
Germany,Hydro,2007,10.833
Germany,Hydro,2008,10.805
Germany,Hydro,2009,11.238
Germany,Hydro,2010,11.218
Germany,Hydro,2011,11.436
Germany,Hydro,2012,11.257
Germany,Hydro,2013,11.239
Germany,Hydro,2014,11.234
Germany,Hydro,2015,11.255
Germany,Hydro,2016,11.207
Germany,Hydro,2017,11.12
Germany,Hydro,2018,10.684
Germany,Hydro,2019,10.733
Germany,Hydro,2020,10.792
Germany,Hydro,2021,10.653
Germany,Nuclear,2000,22.396
Germany,Nuclear,2001,22.396
Germany,Nuclear,2002,23.403
Germany,Nuclear,2003,21.439
Germany,Nuclear,2004,20.552
Germany,Nuclear,2005,20.378
Germany,Nuclear,2006,20.208
Germany,Nuclear,2007,20.208
Germany,Nuclear,2008,20.486
Germany,Nuclear,2009,20.48
Germany,Nuclear,2010,20.467
Germany,Nuclear,2011,20.467
Germany,Nuclear,2012,12.068
Germany,Nuclear,2013,12.068
Germany,Nuclear,2014,12.074
Germany,Nuclear,2015,10.799
Germany,Nuclear,2016,10.799
Germany,Nuclear,2017,10.799
Germany,Nuclear,2018,10.799
Germany,Nuclear,2019,9.525
Germany,Nuclear,2020,8.113
Germany,Nuclear,2021,4.055
Germany,Offshore wind,2000,0.0
Germany,Offshore wind,2001,0.0
Germany,Offshore wind,2002,0.0
Germany,Offshore wind,2003,0.0
Germany,Offshore wind,2004,0.0
Germany,Offshore wind,2005,0.0
Germany,Offshore wind,2006,0.0
Germany,Offshore wind,2007,0.0
Germany,Offshore wind,2008,0.0
Germany,Offshore wind,2009,0.035
Germany,Offshore wind,2010,0.08
Germany,Offshore wind,2011,0.188
Germany,Offshore wind,2012,0.268
Germany,Offshore wind,2013,0.508
Germany,Offshore wind,2014,0.994
Germany,Offshore wind,2015,3.283
Germany,Offshore wind,2016,4.132
Germany,Offshore wind,2017,5.406
Germany,Offshore wind,2018,6.393
Germany,Offshore wind,2019,7.555
Germany,Offshore wind,2020,7.774
Germany,Offshore wind,2021,7.747
Germany,Onshore wind,2000,6.095
Germany,Onshore wind,2001,8.754
Germany,Onshore wind,2002,12.001
Germany,Onshore wind,2003,14.381
Germany,Onshore wind,2004,16.419
Germany,Onshore wind,2005,18.248
Germany,Onshore wind,2006,20.474
Germany,Onshore wind,2007,22.116
Germany,Onshore wind,2008,22.794
Germany,Onshore wind,2009,25.697
Germany,Onshore wind,2010,26.823
Germany,Onshore wind,2011,28.524
Germany,Onshore wind,2012,30.711
Germany,Onshore wind,2013,32.969
Germany,Onshore wind,2014,37.62
Germany,Onshore wind,2015,41.297
Germany,Onshore wind,2016,45.303
Germany,Onshore wind,2017,50.174
Germany,Onshore wind,2018,52.328
Germany,Onshore wind,2019,53.187
Germany,Onshore wind,2020,54.414
Germany,Onshore wind,2021,56.013
Germany,PV,2000,0.114
Germany,PV,2001,0.195
Germany,PV,2002,0.26
Germany,PV,2003,0.435
Germany,PV,2004,1.105
Germany,PV,2005,2.056
Germany,PV,2006,2.899
Germany,PV,2007,4.17
Germany,PV,2008,6.12
Germany,PV,2009,10.564
Germany,PV,2010,18.004
Germany,PV,2011,25.914
Germany,PV,2012,34.075
Germany,PV,2013,36.708
Germany,PV,2014,37.898
Germany,PV,2015,39.222
Germany,PV,2016,40.677
Germany,PV,2017,42.291
Germany,PV,2018,45.156
Germany,PV,2019,48.912
Germany,PV,2020,53.719
Germany,PV,2021,58.459
Greece,CCGT,2000,0.0
Greece,CCGT,2001,0.0
Greece,CCGT,2002,0.0
Greece,CCGT,2003,0.0
Greece,CCGT,2004,0.0
Greece,CCGT,2005,0.0
Greece,CCGT,2006,0.0
Greece,CCGT,2007,0.0
Greece,CCGT,2008,0.0
Greece,CCGT,2009,0.0
Greece,CCGT,2010,0.0
Greece,CCGT,2011,0.0
Greece,CCGT,2012,0.0
Greece,CCGT,2013,0.0
Greece,CCGT,2014,0.0
Greece,CCGT,2015,0.0
Greece,CCGT,2016,0.0
Greece,CCGT,2017,0.0
Greece,CCGT,2018,0.0
Greece,CCGT,2019,0.0
Greece,CCGT,2020,0.0
Greece,CCGT,2021,0.0
Greece,Hydro,2000,3.072
Greece,Hydro,2001,3.076
Greece,Hydro,2002,3.078
Greece,Hydro,2003,3.079
Greece,Hydro,2004,3.099
Greece,Hydro,2005,3.106
Greece,Hydro,2006,3.134
Greece,Hydro,2007,3.15
Greece,Hydro,2008,3.176
Greece,Hydro,2009,3.201
Greece,Hydro,2010,3.215
Greece,Hydro,2011,3.224
Greece,Hydro,2012,3.236
Greece,Hydro,2013,3.238
Greece,Hydro,2014,3.389
Greece,Hydro,2015,3.392
Greece,Hydro,2016,3.392
Greece,Hydro,2017,3.392
Greece,Hydro,2018,3.409
Greece,Hydro,2019,3.412
Greece,Hydro,2020,3.417
Greece,Hydro,2021,3.424
Greece,Nuclear,2000,0.0
Greece,Nuclear,2001,0.0
Greece,Nuclear,2002,0.0
Greece,Nuclear,2003,0.0
Greece,Nuclear,2004,0.0
Greece,Nuclear,2005,0.0
Greece,Nuclear,2006,0.0
Greece,Nuclear,2007,0.0
Greece,Nuclear,2008,0.0
Greece,Nuclear,2009,0.0
Greece,Nuclear,2010,0.0
Greece,Nuclear,2011,0.0
Greece,Nuclear,2012,0.0
Greece,Nuclear,2013,0.0
Greece,Nuclear,2014,0.0
Greece,Nuclear,2015,0.0
Greece,Nuclear,2016,0.0
Greece,Nuclear,2017,0.0
Greece,Nuclear,2018,0.0
Greece,Nuclear,2019,0.0
Greece,Nuclear,2020,0.0
Greece,Nuclear,2021,0.0
Greece,Offshore wind,2000,0.0
Greece,Offshore wind,2001,0.0
Greece,Offshore wind,2002,0.0
Greece,Offshore wind,2003,0.0
Greece,Offshore wind,2004,0.0
Greece,Offshore wind,2005,0.0
Greece,Offshore wind,2006,0.0
Greece,Offshore wind,2007,0.0
Greece,Offshore wind,2008,0.0
Greece,Offshore wind,2009,0.0
Greece,Offshore wind,2010,0.0
Greece,Offshore wind,2011,0.0
Greece,Offshore wind,2012,0.0
Greece,Offshore wind,2013,0.0
Greece,Offshore wind,2014,0.0
Greece,Offshore wind,2015,0.0
Greece,Offshore wind,2016,0.0
Greece,Offshore wind,2017,0.0
Greece,Offshore wind,2018,0.0
Greece,Offshore wind,2019,0.0
Greece,Offshore wind,2020,0.0
Greece,Offshore wind,2021,0.0
Greece,Onshore wind,2000,0.226
Greece,Onshore wind,2001,0.27
Greece,Onshore wind,2002,0.287
Greece,Onshore wind,2003,0.371
Greece,Onshore wind,2004,0.47
Greece,Onshore wind,2005,0.491
Greece,Onshore wind,2006,0.749
Greece,Onshore wind,2007,0.846
Greece,Onshore wind,2008,1.022
Greece,Onshore wind,2009,1.171
Greece,Onshore wind,2010,1.298
Greece,Onshore wind,2011,1.64
Greece,Onshore wind,2012,1.753
Greece,Onshore wind,2013,1.809
Greece,Onshore wind,2014,1.978
Greece,Onshore wind,2015,2.091
Greece,Onshore wind,2016,2.37
Greece,Onshore wind,2017,2.624
Greece,Onshore wind,2018,2.8774949999999997
Greece,Onshore wind,2019,3.589
Greece,Onshore wind,2020,4.11925
Greece,Onshore wind,2021,4.45725
Greece,PV,2000,0.0
Greece,PV,2001,0.001
Greece,PV,2002,0.001
Greece,PV,2003,0.001
Greece,PV,2004,0.001
Greece,PV,2005,0.001
Greece,PV,2006,0.005
Greece,PV,2007,0.009
Greece,PV,2008,0.012
Greece,PV,2009,0.046
Greece,PV,2010,0.202
Greece,PV,2011,0.612
Greece,PV,2012,1.536
Greece,PV,2013,2.579
Greece,PV,2014,2.596
Greece,PV,2015,2.604
Greece,PV,2016,2.604
Greece,PV,2017,2.6055300000000003
Greece,PV,2018,2.65157
Greece,PV,2019,2.8337939999999997
Greece,PV,2020,3.2877199999999998
Greece,PV,2021,3.53
Hungary,CCGT,2000,0.0
Hungary,CCGT,2001,0.0
Hungary,CCGT,2002,0.0
Hungary,CCGT,2003,0.0
Hungary,CCGT,2004,0.0
Hungary,CCGT,2005,0.0
Hungary,CCGT,2006,0.0
Hungary,CCGT,2007,0.0
Hungary,CCGT,2008,0.0
Hungary,CCGT,2009,0.0
Hungary,CCGT,2010,0.0
Hungary,CCGT,2011,0.0
Hungary,CCGT,2012,0.0
Hungary,CCGT,2013,0.0
Hungary,CCGT,2014,0.0
Hungary,CCGT,2015,0.0
Hungary,CCGT,2016,0.0
Hungary,CCGT,2017,0.0
Hungary,CCGT,2018,0.0
Hungary,CCGT,2019,0.0
Hungary,CCGT,2020,0.0
Hungary,CCGT,2021,0.0
Hungary,Hydro,2000,0.048
Hungary,Hydro,2001,0.048
Hungary,Hydro,2002,0.048
Hungary,Hydro,2003,0.054
Hungary,Hydro,2004,0.049
Hungary,Hydro,2005,0.049
Hungary,Hydro,2006,0.049
Hungary,Hydro,2007,0.049
Hungary,Hydro,2008,0.051
Hungary,Hydro,2009,0.053
Hungary,Hydro,2010,0.053
Hungary,Hydro,2011,0.055
Hungary,Hydro,2012,0.056
Hungary,Hydro,2013,0.057
Hungary,Hydro,2014,0.057
Hungary,Hydro,2015,0.057
Hungary,Hydro,2016,0.057
Hungary,Hydro,2017,0.057
Hungary,Hydro,2018,0.057
Hungary,Hydro,2019,0.058
Hungary,Hydro,2020,0.058
Hungary,Hydro,2021,0.058
Hungary,Nuclear,2000,1.851
Hungary,Nuclear,2001,1.866
Hungary,Nuclear,2002,1.866
Hungary,Nuclear,2003,1.866
Hungary,Nuclear,2004,1.866
Hungary,Nuclear,2005,1.866
Hungary,Nuclear,2006,1.866
Hungary,Nuclear,2007,1.825
Hungary,Nuclear,2008,1.94
Hungary,Nuclear,2009,1.94
Hungary,Nuclear,2010,2.0
Hungary,Nuclear,2011,2.0
Hungary,Nuclear,2012,2.0
Hungary,Nuclear,2013,2.0
Hungary,Nuclear,2014,2.0
Hungary,Nuclear,2015,2.0
Hungary,Nuclear,2016,2.0
Hungary,Nuclear,2017,2.0
Hungary,Nuclear,2018,2.013
Hungary,Nuclear,2019,2.013
Hungary,Nuclear,2020,2.013
Hungary,Nuclear,2021,2.013
Hungary,Offshore wind,2000,0.0
Hungary,Offshore wind,2001,0.0
Hungary,Offshore wind,2002,0.0
Hungary,Offshore wind,2003,0.0
Hungary,Offshore wind,2004,0.0
Hungary,Offshore wind,2005,0.0
Hungary,Offshore wind,2006,0.0
Hungary,Offshore wind,2007,0.0
Hungary,Offshore wind,2008,0.0
Hungary,Offshore wind,2009,0.0
Hungary,Offshore wind,2010,0.0
Hungary,Offshore wind,2011,0.0
Hungary,Offshore wind,2012,0.0
Hungary,Offshore wind,2013,0.0
Hungary,Offshore wind,2014,0.0
Hungary,Offshore wind,2015,0.0
Hungary,Offshore wind,2016,0.0
Hungary,Offshore wind,2017,0.0
Hungary,Offshore wind,2018,0.0
Hungary,Offshore wind,2019,0.0
Hungary,Offshore wind,2020,0.0
Hungary,Offshore wind,2021,0.0
Hungary,Onshore wind,2000,0.0
Hungary,Onshore wind,2001,0.001
Hungary,Onshore wind,2002,0.001
Hungary,Onshore wind,2003,0.003
Hungary,Onshore wind,2004,0.003
Hungary,Onshore wind,2005,0.017
Hungary,Onshore wind,2006,0.033
Hungary,Onshore wind,2007,0.061
Hungary,Onshore wind,2008,0.134
Hungary,Onshore wind,2009,0.203
Hungary,Onshore wind,2010,0.293
Hungary,Onshore wind,2011,0.331
Hungary,Onshore wind,2012,0.325
Hungary,Onshore wind,2013,0.329
Hungary,Onshore wind,2014,0.329
Hungary,Onshore wind,2015,0.329
Hungary,Onshore wind,2016,0.329
Hungary,Onshore wind,2017,0.329
Hungary,Onshore wind,2018,0.329
Hungary,Onshore wind,2019,0.323
Hungary,Onshore wind,2020,0.321
Hungary,Onshore wind,2021,0.321
Hungary,PV,2000,0.0
Hungary,PV,2001,0.0
Hungary,PV,2002,0.0
Hungary,PV,2003,0.0
Hungary,PV,2004,0.0
Hungary,PV,2005,0.0
Hungary,PV,2006,0.0
Hungary,PV,2007,0.0004
Hungary,PV,2008,0.001
Hungary,PV,2009,0.001
Hungary,PV,2010,0.002
Hungary,PV,2011,0.004
Hungary,PV,2012,0.012
Hungary,PV,2013,0.035
Hungary,PV,2014,0.089
Hungary,PV,2015,0.172
Hungary,PV,2016,0.235
Hungary,PV,2017,0.344
Hungary,PV,2018,0.728
Hungary,PV,2019,1.4
Hungary,PV,2020,2.131
Hungary,PV,2021,2.131
Ireland,CCGT,2000,0.0
Ireland,CCGT,2001,0.0
Ireland,CCGT,2002,0.0
Ireland,CCGT,2003,0.0
Ireland,CCGT,2004,0.0
Ireland,CCGT,2005,0.0
Ireland,CCGT,2006,0.0
Ireland,CCGT,2007,0.0
Ireland,CCGT,2008,0.0
Ireland,CCGT,2009,0.0
Ireland,CCGT,2010,0.0
Ireland,CCGT,2011,0.0
Ireland,CCGT,2012,0.0
Ireland,CCGT,2013,0.0
Ireland,CCGT,2014,0.0
Ireland,CCGT,2015,0.0
Ireland,CCGT,2016,0.0
Ireland,CCGT,2017,0.0
Ireland,CCGT,2018,0.0
Ireland,CCGT,2019,0.0
Ireland,CCGT,2020,0.0
Ireland,CCGT,2021,0.0
Ireland,Hydro,2000,0.528
Ireland,Hydro,2001,0.53
Ireland,Hydro,2002,0.532
Ireland,Hydro,2003,0.532
Ireland,Hydro,2004,0.532
Ireland,Hydro,2005,0.526
Ireland,Hydro,2006,0.526
Ireland,Hydro,2007,0.526
Ireland,Hydro,2008,0.526
Ireland,Hydro,2009,0.526
Ireland,Hydro,2010,0.237
Ireland,Hydro,2011,0.237
Ireland,Hydro,2012,0.529
Ireland,Hydro,2013,0.529
Ireland,Hydro,2014,0.529
Ireland,Hydro,2015,0.529
Ireland,Hydro,2016,0.529
Ireland,Hydro,2017,0.529
Ireland,Hydro,2018,0.529
Ireland,Hydro,2019,0.529
Ireland,Hydro,2020,0.529
Ireland,Hydro,2021,0.5292250000000001
Ireland,Nuclear,2000,0.0
Ireland,Nuclear,2001,0.0
Ireland,Nuclear,2002,0.0
Ireland,Nuclear,2003,0.0
Ireland,Nuclear,2004,0.0
Ireland,Nuclear,2005,0.0
Ireland,Nuclear,2006,0.0
Ireland,Nuclear,2007,0.0
Ireland,Nuclear,2008,0.0
Ireland,Nuclear,2009,0.0
Ireland,Nuclear,2010,0.0
Ireland,Nuclear,2011,0.0
Ireland,Nuclear,2012,0.0
Ireland,Nuclear,2013,0.0
Ireland,Nuclear,2014,0.0
Ireland,Nuclear,2015,0.0
Ireland,Nuclear,2016,0.0
Ireland,Nuclear,2017,0.0
Ireland,Nuclear,2018,0.0
Ireland,Nuclear,2019,0.0
Ireland,Nuclear,2020,0.0
Ireland,Nuclear,2021,0.0
Ireland,Offshore wind,2000,0.0
Ireland,Offshore wind,2001,0.0
Ireland,Offshore wind,2002,0.0
Ireland,Offshore wind,2003,0.0
Ireland,Offshore wind,2004,0.0252
Ireland,Offshore wind,2005,0.0252
Ireland,Offshore wind,2006,0.0252
Ireland,Offshore wind,2007,0.0252
Ireland,Offshore wind,2008,0.0252
Ireland,Offshore wind,2009,0.0252
Ireland,Offshore wind,2010,0.0252
Ireland,Offshore wind,2011,0.0252
Ireland,Offshore wind,2012,0.0252
Ireland,Offshore wind,2013,0.0252
Ireland,Offshore wind,2014,0.0252
Ireland,Offshore wind,2015,0.0252
Ireland,Offshore wind,2016,0.0252
Ireland,Offshore wind,2017,0.0252
Ireland,Offshore wind,2018,0.0252
Ireland,Offshore wind,2019,0.0252
Ireland,Offshore wind,2020,0.0252
Ireland,Offshore wind,2021,0.0252
Ireland,Onshore wind,2000,0.1165
Ireland,Onshore wind,2001,0.12290000000000001
Ireland,Onshore wind,2002,0.1348
Ireland,Onshore wind,2003,0.21030000000000001
Ireland,Onshore wind,2004,0.3112
Ireland,Onshore wind,2005,0.4681
Ireland,Onshore wind,2006,0.6513
Ireland,Onshore wind,2007,0.7152999999999999
Ireland,Onshore wind,2008,0.9171
Ireland,Onshore wind,2009,1.2261
Ireland,Onshore wind,2010,1.3652
Ireland,Onshore wind,2011,1.5594000000000001
Ireland,Onshore wind,2012,1.6791500000000001
Ireland,Onshore wind,2013,1.8981
Ireland,Onshore wind,2014,2.2580500000000003
Ireland,Onshore wind,2015,2.42595
Ireland,Onshore wind,2016,2.7764499999999996
Ireland,Onshore wind,2017,3.2939499999999997
Ireland,Onshore wind,2018,3.64865
Ireland,Onshore wind,2019,4.10125
Ireland,Onshore wind,2020,4.2815
Ireland,Onshore wind,2021,4.306850000000001
Ireland,PV,2000,0.0
Ireland,PV,2001,0.0
Ireland,PV,2002,0.0
Ireland,PV,2003,0.0
Ireland,PV,2004,0.0
Ireland,PV,2005,0.0
Ireland,PV,2006,0.0
Ireland,PV,2007,0.0
Ireland,PV,2008,0.0
Ireland,PV,2009,0.0
Ireland,PV,2010,0.0
Ireland,PV,2011,0.0
Ireland,PV,2012,0.0
Ireland,PV,2013,0.0
Ireland,PV,2014,0.0
Ireland,PV,2015,0.0
Ireland,PV,2016,0.0
Ireland,PV,2017,0.0
Ireland,PV,2018,0.0
Ireland,PV,2019,5e-05
Ireland,PV,2020,5e-05
Ireland,PV,2021,5e-05
Italy,CCGT,2000,0.0
Italy,CCGT,2001,0.0
Italy,CCGT,2002,0.0
Italy,CCGT,2003,0.0
Italy,CCGT,2004,0.0
Italy,CCGT,2005,0.0
Italy,CCGT,2006,0.0
Italy,CCGT,2007,0.0
Italy,CCGT,2008,0.0
Italy,CCGT,2009,0.0
Italy,CCGT,2010,0.0
Italy,CCGT,2011,0.0
Italy,CCGT,2012,0.0
Italy,CCGT,2013,0.0
Italy,CCGT,2014,0.0
Italy,CCGT,2015,0.0
Italy,CCGT,2016,0.0
Italy,CCGT,2017,0.0
Italy,CCGT,2018,0.0
Italy,CCGT,2019,0.0
Italy,CCGT,2020,0.0
Italy,CCGT,2021,0.0
Italy,Hydro,2000,20.346
Italy,Hydro,2001,20.434
Italy,Hydro,2002,20.514
Italy,Hydro,2003,20.66
Italy,Hydro,2004,20.744
Italy,Hydro,2005,20.993
Italy,Hydro,2006,21.072
Italy,Hydro,2007,21.117
Italy,Hydro,2008,21.276
Italy,Hydro,2009,21.371
Italy,Hydro,2010,21.52
Italy,Hydro,2011,21.737
Italy,Hydro,2012,21.88
Italy,Hydro,2013,22.009
Italy,Hydro,2014,22.098
Italy,Hydro,2015,22.22
Italy,Hydro,2016,22.298
Italy,Hydro,2017,22.426015
Italy,Hydro,2018,22.498587
Italy,Hydro,2019,22.541086
Italy,Hydro,2020,22.694985
Italy,Hydro,2021,22.711985000000002
Italy,Nuclear,2000,0.0
Italy,Nuclear,2001,0.0
Italy,Nuclear,2002,0.0
Italy,Nuclear,2003,0.0
Italy,Nuclear,2004,0.0
Italy,Nuclear,2005,0.0
Italy,Nuclear,2006,0.0
Italy,Nuclear,2007,0.0
Italy,Nuclear,2008,0.0
Italy,Nuclear,2009,0.0
Italy,Nuclear,2010,0.0
Italy,Nuclear,2011,0.0
Italy,Nuclear,2012,0.0
Italy,Nuclear,2013,0.0
Italy,Nuclear,2014,0.0
Italy,Nuclear,2015,0.0
Italy,Nuclear,2016,0.0
Italy,Nuclear,2017,0.0
Italy,Nuclear,2018,0.0
Italy,Nuclear,2019,0.0
Italy,Nuclear,2020,0.0
Italy,Nuclear,2021,0.0
Italy,Offshore wind,2000,0.0
Italy,Offshore wind,2001,0.0
Italy,Offshore wind,2002,0.0
Italy,Offshore wind,2003,0.0
Italy,Offshore wind,2004,0.0
Italy,Offshore wind,2005,0.0
Italy,Offshore wind,2006,0.0
Italy,Offshore wind,2007,0.0
Italy,Offshore wind,2008,0.0
Italy,Offshore wind,2009,0.0
Italy,Offshore wind,2010,0.0
Italy,Offshore wind,2011,0.0
Italy,Offshore wind,2012,0.0
Italy,Offshore wind,2013,0.0
Italy,Offshore wind,2014,0.0
Italy,Offshore wind,2015,0.0
Italy,Offshore wind,2016,0.0
Italy,Offshore wind,2017,0.0
Italy,Offshore wind,2018,0.0
Italy,Offshore wind,2019,0.0
Italy,Offshore wind,2020,0.0
Italy,Offshore wind,2021,0.0
Italy,Onshore wind,2000,0.363
Italy,Onshore wind,2001,0.664
Italy,Onshore wind,2002,0.78
Italy,Onshore wind,2003,0.874
Italy,Onshore wind,2004,1.127
Italy,Onshore wind,2005,1.635
Italy,Onshore wind,2006,1.902
Italy,Onshore wind,2007,2.702
Italy,Onshore wind,2008,3.525
Italy,Onshore wind,2009,4.879
Italy,Onshore wind,2010,5.794
Italy,Onshore wind,2011,6.918
Italy,Onshore wind,2012,8.102
Italy,Onshore wind,2013,8.542
Italy,Onshore wind,2014,8.683
Italy,Onshore wind,2015,9.137
Italy,Onshore wind,2016,9.384
Italy,Onshore wind,2017,9.736578
Italy,Onshore wind,2018,10.230246
Italy,Onshore wind,2019,10.679459999999999
Italy,Onshore wind,2020,10.870622
Italy,Onshore wind,2021,11.275622
Italy,PV,2000,0.019
Italy,PV,2001,0.02
Italy,PV,2002,0.022
Italy,PV,2003,0.026
Italy,PV,2004,0.031
Italy,PV,2005,0.034
Italy,PV,2006,0.045
Italy,PV,2007,0.11
Italy,PV,2008,0.483
Italy,PV,2009,1.264
Italy,PV,2010,3.592
Italy,PV,2011,13.131
Italy,PV,2012,16.785
Italy,PV,2013,18.185
Italy,PV,2014,18.594
Italy,PV,2015,18.901
Italy,PV,2016,19.283
Italy,PV,2017,19.682293
Italy,PV,2018,20.107589
Italy,PV,2019,20.865275
Italy,PV,2020,21.65004
Italy,PV,2021,22.692040000000002
Lithuania,CCGT,2000,0.0
Lithuania,CCGT,2001,0.0
Lithuania,CCGT,2002,0.0
Lithuania,CCGT,2003,0.0
Lithuania,CCGT,2004,0.0
Lithuania,CCGT,2005,0.0
Lithuania,CCGT,2006,0.0
Lithuania,CCGT,2007,0.0
Lithuania,CCGT,2008,0.0
Lithuania,CCGT,2009,0.0
Lithuania,CCGT,2010,0.0
Lithuania,CCGT,2011,0.0
Lithuania,CCGT,2012,0.0
Lithuania,CCGT,2013,0.0
Lithuania,CCGT,2014,0.0
Lithuania,CCGT,2015,0.0
Lithuania,CCGT,2016,0.0
Lithuania,CCGT,2017,0.0
Lithuania,CCGT,2018,0.0
Lithuania,CCGT,2019,0.0
Lithuania,CCGT,2020,0.0
Lithuania,CCGT,2021,0.0
Lithuania,Hydro,2000,0.863
Lithuania,Hydro,2001,0.863
Lithuania,Hydro,2002,0.863
Lithuania,Hydro,2003,0.869
Lithuania,Hydro,2004,0.87
Lithuania,Hydro,2005,0.877
Lithuania,Hydro,2006,0.877
Lithuania,Hydro,2007,0.875
Lithuania,Hydro,2008,0.875
Lithuania,Hydro,2009,0.876
Lithuania,Hydro,2010,0.876
Lithuania,Hydro,2011,0.876
Lithuania,Hydro,2012,0.876
Lithuania,Hydro,2013,0.876
Lithuania,Hydro,2014,0.877
Lithuania,Hydro,2015,0.877
Lithuania,Hydro,2016,0.877
Lithuania,Hydro,2017,0.877
Lithuania,Hydro,2018,0.877
Lithuania,Hydro,2019,0.877
Lithuania,Hydro,2020,0.877
Lithuania,Hydro,2021,0.886
Lithuania,Nuclear,2000,2.367
Lithuania,Nuclear,2001,2.367
Lithuania,Nuclear,2002,2.367
Lithuania,Nuclear,2003,2.367
Lithuania,Nuclear,2004,2.367
Lithuania,Nuclear,2005,1.183
Lithuania,Nuclear,2006,1.183
Lithuania,Nuclear,2007,1.183
Lithuania,Nuclear,2008,1.183
Lithuania,Nuclear,2009,1.183
Lithuania,Nuclear,2010,0.0
Lithuania,Nuclear,2011,0.0
Lithuania,Nuclear,2012,0.0
Lithuania,Nuclear,2013,0.0
Lithuania,Nuclear,2014,0.0
Lithuania,Nuclear,2015,0.0
Lithuania,Nuclear,2016,0.0
Lithuania,Nuclear,2017,0.0
Lithuania,Nuclear,2018,0.0
Lithuania,Nuclear,2019,0.0
Lithuania,Nuclear,2020,0.0
Lithuania,Nuclear,2021,0.0
Lithuania,Offshore wind,2000,0.0
Lithuania,Offshore wind,2001,0.0
Lithuania,Offshore wind,2002,0.0
Lithuania,Offshore wind,2003,0.0
Lithuania,Offshore wind,2004,0.0
Lithuania,Offshore wind,2005,0.0
Lithuania,Offshore wind,2006,0.0
Lithuania,Offshore wind,2007,0.0
Lithuania,Offshore wind,2008,0.0
Lithuania,Offshore wind,2009,0.0
Lithuania,Offshore wind,2010,0.0
Lithuania,Offshore wind,2011,0.0
Lithuania,Offshore wind,2012,0.0
Lithuania,Offshore wind,2013,0.0
Lithuania,Offshore wind,2014,0.0
Lithuania,Offshore wind,2015,0.0
Lithuania,Offshore wind,2016,0.0
Lithuania,Offshore wind,2017,0.0
Lithuania,Offshore wind,2018,0.0
Lithuania,Offshore wind,2019,0.0
